partition,offset,timestamp,timestampType,key,value,headers,exceededFields
1,118,1730391709372,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[45293],""data"":[[""2024-10-31 16:21:49"",3576431665303017,""fraud_Boyer PLC"",""shopping_net"",1.69,""Jessica"",""Ward"",""F"",""72269 Elizabeth Field Apt. 132"",""Phoenix"",""AZ"",85020,33.5623,-112.0559,1312922,""Contractor"",""1981-10-24"",""14185372c89d089b86e9df4eec978617"",1730391709294,33.912354,-112.401515,0]]}",[],null
1,117,1730391691857,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[533366],""data"":[[""2024-10-31 16:21:31"",4935858973307492,""fraud_Reichert, Huels and Hoppe"",""shopping_net"",""83.0"",""Lance"",""Wagner"",""M"",""6003 Brady Shoal Apt. 449"",""Irwinton"",""GA"",31042,32.8088,-83.174,1841,""Film/video editor"",""1975-06-01"",""7052e9b23651d6d9ea4857af9b5f27e8"",1730391691777,31.847635,-83.698039,0]]}",[],null
1,116,1730391674361,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[511875],""data"":[[""2024-10-31 16:21:14"",30491348102802,""fraud_Schumm PLC"",""shopping_net"",91.62,""Tommy"",""Dixon"",""M"",""8829 Steele Station"",""Dresden"",""KS"",67635,39.6094,-100.4112,169,""Librarian, public"",""1953-07-30"",""8dc3462d3640e98d996eb23b8c344bb8"",1730391674282,39.812767,-99.492271,0]]}",[],null
1,115,1730391656398,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[282863],""data"":[[""2024-10-31 16:20:56"",2712209726293386,""fraud_Moen, Reinger and Murphy"",""grocery_pos"",169.98,""Jenna"",""Brooks"",""F"",""50872 Alex Plain Suite 088"",""Baton Rouge"",""LA"",70808,30.4066,-91.1468,378909,""Designer, furniture"",""1977-02-22"",""e891a51cdf51b1eb893a949c6f1062c3"",1730391656319,30.126056,-90.391176,0]]}",[],null
1,114,1730391638933,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[430342],""data"":[[""2024-10-31 16:20:38"",2356276337669917,""fraud_Rau-Grant"",""kids_pets"",32.92,""Benjamin"",""Harris"",""M"",""0881 Lori Pines"",""Chester"",""MD"",21619,38.9583,-76.2842,5848,""Paediatric nurse"",""1981-02-15"",""cbfccf45ebaf439c03aca338c9678e51"",1730391638854,38.898556,-76.931899,0]]}",[],null
1,113,1730391621462,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[450018],""data"":[[""2024-10-31 16:20:21"",3502088871723054,""fraud_Rippin, Kub and Mann"",""misc_net"",7.33,""Scott"",""Martin"",""M"",""31472 Cody Place Suite 740"",""Kensington"",""MD"",20895,39.0298,-77.0793,19054,""Operations geologist"",""1976-09-08"",""ef747c6cdaf518286f31edcedb7cbad5"",1730391621383,39.261029,-76.56397,0]]}",[],null
1,112,1730391603965,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[500135],""data"":[[""2024-10-31 16:20:03"",2264937662466770,""fraud_Parisian and Sons"",""gas_transport"",28.55,""Juan"",""Sherman"",""M"",""5939 Garcia Forges Suite 297"",""San Antonio"",""TX"",78214,29.3641,-98.4924,1595797,""Land"",""1995-10-17"",""21cf641d429ef4bbecc6954aaeaabca1"",1730391603882,29.355871,-98.148113,0]]}",[],null
1,111,1730391301702,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[352946],""data"":[[""2024-10-31 16:15:01"",4623560839669,""fraud_Kutch, Hermiston and Farrell"",""gas_transport"",100.17,""Vincent"",""Waller"",""M"",""9379 Vanessa Run Apt. 400"",""Lohrville"",""IA"",51453,42.2619,-94.5566,695,""Administrator"",""1954-07-15"",""f8d12037d94542d5589f83ac58935f78"",1730391301620,42.207508,-93.772838,0]]}",[],null
1,110,1730391284227,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[319739],""data"":[[""2024-10-31 16:14:44"",4716561796955522,""fraud_Bahringer, Bergnaum and Quitzon"",""home"",4.95,""Lauren"",""Anderson"",""F"",""11014 Chad Lake Apt. 573"",""Heart Butte"",""MT"",59448,48.2777,-112.8456,743,""Water engineer"",""1972-05-04"",""c78c46e44229932641f845aeeb745ce1"",1730391284152,48.512639,-113.100047,0]]}",[],null
1,109,1730391266800,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[554355],""data"":[[""2024-10-31 16:14:26"",3595192916105588,""fraud_Hoppe, Harris and Bednar"",""entertainment"",2.15,""Dustin"",""Roberts"",""M"",""3283 James Station"",""Fayetteville"",""NC"",28314,35.0583,-79.008,238602,""Scientist, research (maths)"",""1993-05-14"",""0839a66c6ea021ec950bca1bd29565a0"",1730391266721,34.284112,-78.937006,0]]}",[],null
1,108,1730391249350,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[432531],""data"":[[""2024-10-31 16:14:09"",""4906628655840914250"",""fraud_Raynor, Reinger and Hagenes"",""gas_transport"",62.09,""Charles"",""Moreno"",""M"",""838 Franklin Prairie Apt. 902"",""Key West"",""FL"",33040,24.6557,-81.3824,32891,""Town planner"",""1987-02-13"",""310c89cc7bf53fd517d9f118929fedca"",1730391249275,25.652918,-82.189115,0]]}",[],null
1,107,1730391231919,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[307764],""data"":[[""2024-10-31 16:13:51"",3524574586339330,""fraud_Medhurst Inc"",""home"",194.38,""Ashley"",""Cabrera"",""F"",""94225 Smith Springs Apt. 617"",""Vero Beach"",""FL"",32960,27.633,-80.4031,105638,""Librarian, public"",""1986-05-07"",""18dd86556ed978353296a973a659cc24"",1730391231840,28.552804,-79.752562,0]]}",[],null
1,106,1730391213602,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[131959],""data"":[[""2024-10-31 16:13:33"",676281772837,""fraud_Cartwright-Harris"",""grocery_pos"",52.32,""Alicia"",""Bishop"",""F"",""222 Freeman Islands"",""Whigham"",""GA"",39897,30.8836,-84.3246,3430,""Editor, commissioning"",""1950-03-25"",""b55736203fe7bacd2a397fc01735d73e"",1730391213522,30.297436,-85.136309,0]]}",[],null
1,105,1730391196141,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[129953],""data"":[[""2024-10-31 16:13:16"",""4736845434667908128"",""fraud_Hackett-Lueilwitz"",""grocery_pos"",114.56,""Toni"",""Gomez"",""F"",""062 Carl Dam"",""Altona"",""NY"",12910,44.8816,-73.6408,2148,""Surveyor, land/geomatics"",""1953-05-23"",""10f753cc0e5ffcea135c26f27cebc90c"",1730391196061,45.453028,-73.246262,0]]}",[],null
1,104,1730391178711,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[521066],""data"":[[""2024-10-31 16:12:58"",30407675418785,""fraud_Sporer Inc"",""gas_transport"",44.96,""Danielle"",""Evans"",""F"",""76752 David Lodge Apt. 064"",""Breesport"",""NY"",14816,42.1939,-76.7361,520,""Psychotherapist"",""1991-10-13"",""4b9ec49d00d4d322014e8f6c991e86eb"",1730391178633,42.67408,-76.318325,0]]}",[],null
1,103,1730391161260,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[467557],""data"":[[""2024-10-31 16:12:41"",3567879740649740,""fraud_Friesen-Ortiz"",""personal_care"",29.34,""Tanya"",""Williams"",""F"",""566 Megan Well"",""Brownville"",""NY"",13615,44.0577,-76.0196,1271,""Producer, radio"",""1958-08-14"",""b2d5600685ba44dbc72eb66413157f22"",1730391161182,44.523872,-75.662642,0]]}",[],null
1,102,1730391143837,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[38461],""data"":[[""2024-10-31 16:12:23"",4476840372112,""fraud_Altenwerth-Kilback"",""home"",30.37,""Steven"",""Walters"",""M"",""3206 Hall Divide Suite 282"",""Woodville"",""AL"",35776,34.6689,-86.2296,3395,""Editor, commissioning"",""1979-01-21"",""50e8d88f527ab83946bbbd242e852438"",1730391143760,34.128749,-86.26119,0]]}",[],null
1,101,1730391126358,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[353804],""data"":[[""2024-10-31 16:12:06"",4476840372112,""fraud_Kilback Group"",""food_dining"",88.89,""Steven"",""Walters"",""M"",""3206 Hall Divide Suite 282"",""Woodville"",""AL"",35776,34.6689,-86.2296,3395,""Editor, commissioning"",""1979-01-21"",""4e967f0a0598c58aef2339c51f4a76db"",1730391126272,34.040364,-86.18765,0]]}",[],null
1,100,1730391108875,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[25160],""data"":[[""2024-10-31 16:11:48"",3567879740649740,""fraud_Leannon-Ward"",""food_dining"",80.05,""Tanya"",""Williams"",""F"",""566 Megan Well"",""Brownville"",""NY"",13615,44.0577,-76.0196,1271,""Producer, radio"",""1958-08-14"",""252af3621fc37f943dcf40540861b01b"",1730391108795,44.847735,-76.797082,0]]}",[],null
1,99,1730391091445,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[104604],""data"":[[""2024-10-31 16:11:31"",6011477612335392,""fraud_Renner Ltd"",""home"",78.8,""Anthony"",""Roberts"",""M"",""95488 Cabrera Well"",""Maria Stein"",""OH"",45860,40.4062,-84.5076,2274,""Designer, television/film set"",""1943-12-17"",""e03e1dbe2d80bb3e3e6eb77b40c0deee"",1730391091366,40.449064,-84.237212,0]]}",[],null
1,98,1730391074011,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[149862],""data"":[[""2024-10-31 16:11:13"",4998109455173950,""fraud_Kohler, Lindgren and Koelpin"",""grocery_net"",21.52,""Mary"",""Pruitt"",""F"",""2819 Luke Greens Suite 563"",""Kansas City"",""MO"",64114,38.9621,-94.5959,545147,""Counsellor"",""1987-11-18"",""2ea22e755361569faabec938f3171cdd"",1730391073932,39.562799,-95.079471,0]]}",[],null
1,97,1730391056539,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[29170],""data"":[[""2024-10-31 16:10:56"",340951438290556,""fraud_Pouros-Haag"",""shopping_pos"",1.8,""Maria"",""Garcia"",""F"",""865 Thomas Village"",""Orangeburg"",""NY"",10962,41.0442,-73.9609,5950,""Records manager"",""1971-07-02"",""d55f57b3c217dc9d4f49de45e66509e7"",1730391056468,41.758617,-74.524186,0]]}",[],null
1,96,1730391039086,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[148895],""data"":[[""2024-10-31 16:10:39"",375534208663984,""fraud_Hudson-Grady"",""shopping_pos"",132.88,""Tyler"",""Garcia"",""M"",""408 Bradley Rest"",""Doe Hill"",""VA"",24433,38.4207,-79.4629,99,""Dance movement psychotherapist"",""1986-03-28"",""34306753f6ee7ccc51e4ecb1a5099c42"",1730391039017,38.774742,-79.721768,0]]}",[],null
1,95,1730391021661,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[128898],""data"":[[""2024-10-31 16:10:21"",4079773899158,""fraud_Roberts, Ryan and Smith"",""personal_care"",33.25,""Eric"",""Preston"",""M"",""7020 Doyle Stream Apt. 951"",""Mesa"",""ID"",83643,44.6255,-116.4493,129,""Cartographer"",""1965-12-15"",""d5b6cf95bd5d9690726ec0333e138533"",1730391021578,44.972417,-115.496666,0]]}",[],null
1,94,1730391004203,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[295993],""data"":[[""2024-10-31 16:10:04"",36913587729122,""fraud_Schaefer, Maggio and Daugherty"",""gas_transport"",59.75,""Ana"",""Mccormick"",""F"",""4503 Patricia Route"",""Meridian"",""ID"",83646,43.6498,-116.4306,84106,""Intelligence analyst"",""1971-02-11"",""4ff8846574f8c7bebc62420e40b28b93"",1730391004121,43.09905,-115.754663,0]]}",[],null
1,93,1730390986725,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[417317],""data"":[[""2024-10-31 16:09:46"",4104312520615374,""fraud_Kuvalis Ltd"",""gas_transport"",57.11,""Brooke"",""Rodriguez"",""F"",""901 Todd Gardens Apt. 466"",""Mountain Center"",""CA"",92561,33.6401,-116.5567,1661,""Therapist, music"",""1988-09-19"",""b9f5564dd0dd5c42822e936c970604cd"",1730390986645,32.862584,-117.147441,0]]}",[],null
1,92,1730390968486,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[423259],""data"":[[""2024-10-31 16:09:28"",""4502539526809429801"",""fraud_Turcotte-Halvorson"",""misc_pos"",7.58,""Stephanie"",""Cummings"",""F"",""1025 Robin Square"",""Ash Flat"",""AR"",72513,36.2201,-91.6421,2856,""Hydrologist"",""1926-08-27"",""7e79c9182f6c849f99feefd6f4956227"",1730390968404,36.846634,-91.473809,0]]}",[],null
1,91,1730390951020,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[93898],""data"":[[""2024-10-31 16:09:10"",36153880429415,""fraud_Stiedemann Inc"",""misc_pos"",206.59,""Erik"",""Stevens"",""M"",""84033 Pitts Overpass"",""Lakeland"",""FL"",33809,28.1762,-81.9591,237282,""Plant breeder/geneticist"",""1949-10-13"",""b916bda35f26c083e11531bdec590592"",1730390950945,28.810474,-81.697882,0]]}",[],null
1,90,1730390933578,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[240215],""data"":[[""2024-10-31 16:08:53"",""4710826438164847414"",""fraud_Quitzon-Goyette"",""home"",""1.0"",""Juan"",""Henry"",""M"",""9795 Lori Island Suite 346"",""Turner"",""MT"",59542,48.8328,-108.3961,192,""Further education lecturer"",""1964-01-04"",""5613c70cd560d10d1f9cfcef9ca50ec3"",1730390933476,48.163003,-109.072952,0]]}",[],null
1,89,1730390915549,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[193948],""data"":[[""2024-10-31 16:08:35"",374930071163758,""fraud_Ankunding LLC"",""shopping_net"",71.32,""Daniel"",""Escobar"",""M"",""61390 Hayes Port"",""Romulus"",""MI"",48174,42.2203,-83.3583,31515,""Police officer"",""1971-11-05"",""6c8e950dc8a659e51b9bfc8d75d910cc"",1730390915467,41.467388,-83.801206,0]]}",[],null
1,88,1730390898128,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[305287],""data"":[[""2024-10-31 16:08:18"",213161231269724,""fraud_Ebert-Daugherty"",""travel"",6.31,""Alyssa"",""Morgan"",""F"",""622 Robin Run Suite 764"",""Gadsden"",""AL"",35901,34.048,-85.9246,67082,""Physiological scientist"",""1963-02-09"",""8832dfb8a69a7cb8a15d6f92c97a2863"",1730390898049,34.493383,-86.571707,0]]}",[],null
1,87,1730390880671,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[273992],""data"":[[""2024-10-31 16:08:00"",4555104582813474,""fraud_O'Connell-Ullrich"",""home"",91.78,""Chris"",""Daniel"",""M"",""025 White Fork Apt. 633"",""Rock Glen"",""PA"",18246,40.954,-76.1747,143,""Health and safety adviser"",""1982-02-19"",""28a0bc84134a0707b2b6a9ba58574c41"",1730390880591,41.633893,-75.859913,0]]}",[],null
1,86,1730390863245,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[10507],""data"":[[""2024-10-31 16:07:43"",4149238353975790,""fraud_Reichert, Huels and Hoppe"",""shopping_net"",97.85,""Tanner"",""Carroll"",""M"",""494 Burke Ports"",""Cokeburg"",""PA"",15324,40.1008,-80.0652,632,""Dealer"",""1989-04-08"",""92f860a9234da667e2cc0b3ac8990fa5"",1730390863165,40.001466,-79.301996,0]]}",[],null
1,85,1730390837883,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[278027],""data"":[[""2024-10-31 16:07:17"",3567879740649740,""fraud_Metz-Boehm"",""shopping_pos"",2.31,""Tanya"",""Williams"",""F"",""566 Megan Well"",""Brownville"",""NY"",13615,44.0577,-76.0196,1271,""Producer, radio"",""1958-08-14"",""0d0c2f62621aa4dd1ac3d24041ce71b2"",1730390837804,44.63713,-75.860449,0]]}",[],null
1,84,1730390820435,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[93857],""data"":[[""2024-10-31 16:07:00"",2269768987945882,""fraud_Stoltenberg-Beatty"",""shopping_pos"",50.07,""Shannon"",""Patterson"",""F"",""9808 Ellis Bypass"",""Mount Morris"",""NY"",14510,42.6835,-77.8664,4895,""Acupuncturist"",""1958-10-29"",""ecf6756bc78d80101f4f15c8def61287"",1730390820355,42.105365,-77.29716,0]]}",[],null
1,83,1730390801961,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[133291],""data"":[[""2024-10-31 16:06:41"",4365382885912355,""fraud_Conroy, Balistreri and Gorczany"",""health_fitness"",69.74,""Robert"",""Goodman"",""M"",""956 Paul Fields Suite 108"",""Orr"",""MN"",55771,48.1439,-92.8561,1680,""Horticultural therapist"",""1976-12-10"",""c62a85dd2721bd5499ea35a2ddc3f61b"",1730390801881,47.819129,-92.859419,0]]}",[],null
1,82,1730390784531,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[193296],""data"":[[""2024-10-31 16:06:24"",30118423745458,""fraud_Luettgen PLC"",""gas_transport"",77.86,""Jared"",""Velazquez"",""M"",""01479 Murray Circle"",""Matawan"",""NJ"",7747,40.4109,-74.238,30770,""Drilling engineer"",""1993-04-29"",""47b2ed794f2f057cdbfb31eed701cfef"",1730390784450,40.955346,-73.346566,0]]}",[],null
1,81,1730390767099,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[444425],""data"":[[""2024-10-31 16:06:07"",""4797297220948468262"",""fraud_Bins-Tillman"",""entertainment"",12.3,""Erica"",""Briggs"",""F"",""3310 Davidson Spurs Apt. 107"",""Oolitic"",""IN"",47451,38.8938,-86.5246,1228,""Counsellor"",""1991-03-13"",""9f636cb1ce1eafcefdee6de74685a61b"",1730390767017,39.712413,-87.264165,0]]}",[],null
1,80,1730390751951,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[540593],""data"":[[""2024-10-31 16:05:51"",341283058448499,""fraud_Welch, Rath and Koepp"",""entertainment"",4.51,""Mario"",""Johns"",""M"",""62130 Miller Square Suite 785"",""Brinson"",""GA"",39825,30.9788,-84.7373,1461,""Engineer, broadcasting (operations)"",""1935-09-08"",""77b1e851b12f84bf7e347a4d2c392dcf"",1730390751872,30.774731,-85.33239,0]]}",[],null
